filename,transcript
data/wav48/p304/p304_410.wav,hey are not a set of options
data/wav48/p304/p304_411.wav,ut it was money well spent
data/wav48/p304/p304_412.wav,hey would never let him go
data/wav48/p304/p304_413.wav,hich is worse
data/wav48/p304/p304_414.wav,"t the end of the day, one has to be careful"
data/wav48/p304/p304_415.wav,arliament was evenly divided on the issue
data/wav48/p304/p304_416.wav,e took over our lives
data/wav48/p304/p304_417.wav, would think they are just behind them
data/wav48/p304/p304_418.wav,e would all have liked to run
data/wav48/p304/p304_419.wav, can understand why they have gone
data/wav48/p304/p304_420.wav,"hat, though, was then"
data/wav48/p304/p304_421.wav,eople should not become complacent
data/wav48/p304/p304_422.wav, will go out with him any time
data/wav48/p304/p304_423.wav, would have the hammer in the crowd
data/wav48/p304/p304_424.wav,ublic safety is paramount
data/wav48/p305/p305_001.wav,lease call Stella
data/wav48/p305/p305_002.wav,sk her to bring these things with her from the store
data/wav48/p305/p305_003.wav,"ix spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob"
data/wav48/p305/p305_004.wav,e also need a small plastic snake and a big toy frog for the kids
data/wav48/p305/p305_005.wav,"he can scoop these things into three red bags, and we will go meet her Wednesday at the train station"
data/wav48/p305/p305_006.wav,"hen the sunlight strikes raindrops in the air, they act as a prism and form a rainbow"
data/wav48/p305/p305_007.wav,he rainbow is a division of white light into many beautiful colors
data/wav48/p305/p305_008.wav,"hese take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon"
data/wav48/p305/p305_009.wav,"here is , according to legend, a boiling pot of gold at one end"
data/wav48/p305/p305_010.wav,"eople look, but no one ever finds it"
data/wav48/p305/p305_011.wav,"hen a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow"
data/wav48/p305/p305_012.wav,hroughout the centuries people have explained the rainbow in various ways
data/wav48/p305/p305_013.wav,ome have accepted it as a miracle without physical explanation
data/wav48/p305/p305_014.wav,o the Hebrews it was a token that there would be no more universal floods
data/wav48/p305/p305_015.wav,he Greeks used to imagine that it was a sign from the gods to foretell war or heavy rain
data/wav48/p305/p305_016.wav,he Norsemen considered the rainbow as a bridge over which the gods passed from earth to their home in the sky
data/wav48/p305/p305_017.wav,thers have tried to explain the phenomenon physically
data/wav48/p305/p305_018.wav,ristotle thought that the rainbow was caused by reflection of the sun's rays by the rain
data/wav48/p305/p305_019.wav,"ince then physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbows"
data/wav48/p305/p305_020.wav,any complicated ideas about the rainbow have been formed
data/wav48/p305/p305_021.wav,"he difference in the rainbow depends considerably upon the size of the drops, and the width of the colored band increases as the size of the drops increases"
data/wav48/p305/p305_022.wav,he actual primary rainbow observed is said to be the effect of super-imposition of a number of bows
data/wav48/p305/p305_023.wav,"f the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally wide yellow band, since red and green light when mixed form yellow"
data/wav48/p305/p305_024.wav,"his is a very common type of bow, one showing mainly red and yellow, with little or no green or blue"
data/wav48/p305/p305_025.wav,"ast year, however, it was decided to dissolve the abbey"
data/wav48/p305/p305_026.wav,"e added, however, that all options are under review"
data/wav48/p305/p305_027.wav,e knew their goalkeeper would take a chance
data/wav48/p305/p305_028.wav,hey keep the atmosphere in mind
data/wav48/p305/p305_029.wav,hich brings us to the Scottish connection
data/wav48/p305/p305_030.wav,t is a catalogue of obstruction
data/wav48/p305/p305_031.wav,'m happy to contribute to that
data/wav48/p305/p305_032.wav,"espite the result, it was still a great moment"
data/wav48/p305/p305_033.wav,e had a reunion last week
data/wav48/p305/p305_034.wav,e have high hopes that this will work
data/wav48/p305/p305_035.wav,veryone around the club was supportive
data/wav48/p305/p305_036.wav,eople ask about the concept of a team
data/wav48/p305/p305_037.wav,ho has he fought
data/wav48/p305/p305_038.wav, want a free vote
data/wav48/p305/p305_039.wav,"e came close to signing for Rangers, too"
data/wav48/p305/p305_040.wav,t would show them a positive way forward
data/wav48/p305/p305_041.wav,layers were held in equally low regard
data/wav48/p305/p305_042.wav,e also admitted possessing a firearm
data/wav48/p305/p305_043.wav,e stands on Centre Court alone
data/wav48/p305/p305_044.wav,oth reports appeared in the British Medical Journal
data/wav48/p305/p305_045.wav,here was a fine line to tread
data/wav48/p305/p305_046.wav,hey receive a high profile in the media
data/wav48/p305/p305_047.wav,hey were urged to get themselves in order
data/wav48/p305/p305_048.wav,"'ve been asked that already, this morning - on the radio"
data/wav48/p305/p305_049.wav,ere is a tale of devotion to duty
data/wav48/p305/p305_050.wav,ut don't expect an easy ride
data/wav48/p305/p305_051.wav,"n this case, the farmer had actually given permission"
data/wav48/p305/p305_052.wav,ome US embassy staff have left the country
data/wav48/p305/p305_053.wav,er mother said she fell off a swing
data/wav48/p305/p305_054.wav,e see little sign of improvement
data/wav48/p305/p305_055.wav,"he study, carried out by the consumer magazine Which"
data/wav48/p305/p305_056.wav,"en years on, that advice is beginning to pay dividends"
data/wav48/p305/p305_057.wav,or example they could be in school uniform
data/wav48/p305/p305_058.wav,his film will be totally awesome
data/wav48/p305/p305_059.wav,hree further cases were confirmed yesterday in Scotland
data/wav48/p305/p305_060.wav,here is no mandate for a regime change
data/wav48/p305/p305_061.wav,e did the right thing by ignoring me
data/wav48/p305/p305_062.wav,hat tells you something about them
data/wav48/p305/p305_063.wav,"he father was treated like a criminal, and why"
data/wav48/p305/p305_064.wav,his rule is archaic
data/wav48/p305/p305_065.wav, am a drug addict
data/wav48/p305/p305_066.wav,'ve had to take time off work today
data/wav48/p305/p305_067.wav,his wasn't just a big crowd
data/wav48/p305/p305_068.wav, wondered about changing back to rugby
data/wav48/p305/p305_069.wav,onald Dewar was passionate about his politics
data/wav48/p305/p305_070.wav,"owever, consumers may take a different view"
data/wav48/p305/p305_071.wav,ancy is not sure how she feels
data/wav48/p305/p305_072.wav,ow do you resurrect a dying town
data/wav48/p305/p305_073.wav,'ve put my own money into this project
data/wav48/p305/p305_074.wav,'ve come here for the jersey
data/wav48/p305/p305_075.wav,t's been a terrible ordeal for Margaret
data/wav48/p305/p305_076.wav,'m so proud of my team
data/wav48/p305/p305_077.wav,hat would open the gates of hell
data/wav48/p305/p305_078.wav,"his has not, and has been neglected"
data/wav48/p305/p305_079.wav,aiting times for these services are too long
data/wav48/p305/p305_080.wav,"f you're a national company, you must provide it all"
data/wav48/p305/p305_081.wav,"n the event, it proved a largely uplifting experience"
data/wav48/p305/p305_082.wav,ut they must serve their sentence in Scotland
data/wav48/p305/p305_083.wav,"owever, it is much bigger than that"
data/wav48/p305/p305_084.wav,"his season has been great for me, it's been an experience"
data/wav48/p305/p305_085.wav,he jury is still out
data/wav48/p305/p305_086.wav,e asked me in a tolerance zone
data/wav48/p305/p305_087.wav,"or now, though, my future is with Rangers"
data/wav48/p305/p305_088.wav, drove the ball well
data/wav48/p305/p305_089.wav,"f so, how does it intend to achieve this result"
data/wav48/p305/p305_090.wav,is handling raises a wider issue
data/wav48/p305/p305_091.wav,his is not a recipe for conflict
data/wav48/p305/p305_092.wav,e had done his homework properly
data/wav48/p305/p305_093.wav,ou've got it coming Kabul
data/wav48/p305/p305_094.wav,"lan Milburn, the health secretary, refused to comment"
data/wav48/p305/p305_095.wav,"e will have to see, but it makes you think"
data/wav48/p305/p305_096.wav,e must keep our feet on the ground
data/wav48/p305/p305_097.wav,y grandparents were terrified
data/wav48/p305/p305_098.wav,re they control freaks
data/wav48/p305/p305_099.wav, haven't enjoyed the last couple of years
data/wav48/p305/p305_100.wav,hey never looked like winning it either
data/wav48/p305/p305_101.wav,he party lasted all night
data/wav48/p305/p305_102.wav,o details of the talks were given
data/wav48/p305/p305_103.wav,t is understood they saw one body
data/wav48/p305/p305_104.wav,t was a wilful act of violence
data/wav48/p305/p305_105.wav,", Is there anything in the wound"
data/wav48/p305/p305_106.wav,"ome realism was needed about time, resources and management"
data/wav48/p305/p305_107.wav,"he research is published in the journal, Nature"
data/wav48/p305/p305_108.wav,he is a double victim
data/wav48/p305/p305_109.wav,hey make a selective perception process
data/wav48/p305/p305_110.wav,verything on our programme is brilliant and diverse
data/wav48/p305/p305_111.wav,t's the way we go about it
data/wav48/p305/p305_112.wav,here was an e-mail
data/wav48/p305/p305_113.wav,entencing is due to take place tomorrow morning
data/wav48/p305/p305_114.wav,"e have the experience, the courses, and an abundance of confidence"
data/wav48/p305/p305_115.wav,ach day is a new beginning
data/wav48/p305/p305_116.wav,y daughter is an adult
data/wav48/p305/p305_117.wav,ity he couldn't produce a winning British team
data/wav48/p305/p305_118.wav,e've come from a long way back
data/wav48/p305/p305_119.wav, lot of things can go wrong
data/wav48/p305/p305_120.wav,e seemed to lose his focus
data/wav48/p305/p305_121.wav,t is a vicious circle
data/wav48/p305/p305_122.wav,he was eight months pregnant at the time
data/wav48/p305/p305_123.wav,here has been no delay on government orders
data/wav48/p305/p305_124.wav,omen were mostly notable by their absence
data/wav48/p305/p305_125.wav,"veryone needs a holiday, even the Salvation Army"
data/wav48/p305/p305_126.wav," would welcome a proper, public discussion on this issue"
data/wav48/p305/p305_127.wav,ow do you respond to losing your child
data/wav48/p305/p305_128.wav,ho is the employer
data/wav48/p305/p305_129.wav,"his is the biggest thing in the world, isn't it"
data/wav48/p305/p305_130.wav,cMaster is keen to draw attention to others
data/wav48/p305/p305_131.wav,"n this form, they have a real chance of going up"
data/wav48/p305/p305_132.wav,wo charges of threatening crew members were dropped
data/wav48/p305/p305_133.wav,ou can never have enough money
data/wav48/p305/p305_134.wav,eing a taxi driver right now is horrible
data/wav48/p305/p305_135.wav, COULD hardly keep up with Professor McKean
data/wav48/p305/p305_136.wav,ur plans for Dunfermline have not changed
data/wav48/p305/p305_137.wav,aterson can afford to be generous
data/wav48/p305/p305_138.wav,nother suggested the company should carry only pedestrians
data/wav48/p305/p305_139.wav,"hey do the work, you know"
data/wav48/p305/p305_140.wav,hus far we have received no complaints
data/wav48/p305/p305_141.wav, haven't made the donation yet
data/wav48/p305/p305_142.wav,ther people also tried
data/wav48/p305/p305_143.wav,later was fortunate to be wearing a helmet
data/wav48/p305/p305_144.wav,t would have very little impact on them
data/wav48/p305/p305_145.wav,"t would still have been a good film, but very different"
data/wav48/p305/p305_146.wav,y future is in the marathon
data/wav48/p305/p305_147.wav,hey were even being used by primary pupils
data/wav48/p305/p305_148.wav,his event allows us to emphasise the positive
data/wav48/p305/p305_149.wav,hey chose to side with terror
data/wav48/p305/p305_150.wav,"n short, the Scottish excess is not difficult to justify"
data/wav48/p305/p305_151.wav,hey just made me feel dizzy
data/wav48/p305/p305_152.wav,"e must have sat down, relieved it was over"
data/wav48/p305/p305_153.wav,e will do so today in Monte Carlo
data/wav48/p305/p305_154.wav,ealth care workers and labourers followed
data/wav48/p305/p305_155.wav,lair also faces pressure from within the cabinet
data/wav48/p305/p305_156.wav,esterday's performance was exactly that
data/wav48/p305/p305_157.wav,e have all been shocked by her death
data/wav48/p305/p305_158.wav,e are asking the council to think again
data/wav48/p305/p305_159.wav,e had worked there for only two days
data/wav48/p305/p305_160.wav,"opefully, now we're getting it"
data/wav48/p305/p305_161.wav,ut someone forgot to tell the Chechens
data/wav48/p305/p305_162.wav,"or starters, many of the Scotland team didn't turn up"
data/wav48/p305/p305_163.wav,hey want to shut the Scottish Office
data/wav48/p305/p305_164.wav,cotland need to work on two key areas
data/wav48/p305/p305_165.wav,e have already begun to do that here
data/wav48/p305/p305_166.wav,he home team also had their moments
data/wav48/p305/p305_167.wav,hey refused to fire on their own countrymen
data/wav48/p305/p305_168.wav,"n my opinion it was a mistake, and never on purpose"
data/wav48/p305/p305_169.wav,hat is where the club has gone wrong
data/wav48/p305/p305_170.wav, got off to a great start
data/wav48/p305/p305_171.wav,t is scheduled to go ahead next Saturday
data/wav48/p305/p305_172.wav,he actor has met with Mandela
data/wav48/p305/p305_173.wav,inging has gone out of fashion
data/wav48/p305/p305_174.wav,"e begin, as ever, with a reminder of the end"
data/wav48/p305/p305_175.wav, got on very well with Allan
data/wav48/p305/p305_176.wav,hat has given me great confidence
data/wav48/p305/p305_177.wav,his is a dream come true for me
data/wav48/p305/p305_178.wav,e was lying face down in the water
data/wav48/p305/p305_179.wav,e urged people to forgive
data/wav48/p305/p305_180.wav,o he is open to ideas
data/wav48/p305/p305_181.wav,entral to their cause was Barry Nicholson
data/wav48/p305/p305_182.wav,"ot that anyone has actually suffered, for her art"
data/wav48/p305/p305_183.wav,e are expected to do better than before
data/wav48/p305/p305_184.wav,he attacker died in the crash
data/wav48/p305/p305_185.wav, am not even thinking about that
data/wav48/p305/p305_186.wav,ngola was a really hard place
data/wav48/p305/p305_187.wav,t is giving out the wrong message
data/wav48/p305/p305_188.wav,"t wasn't a flashy performance, it was very workmanlike"
data/wav48/p305/p305_189.wav,he sleeper was six hours late
data/wav48/p305/p305_190.wav,ax is a matter for national governments
data/wav48/p305/p305_191.wav,e want to keep the pound
data/wav48/p305/p305_192.wav,"his isn't a betrayal of public services, it's their renewal"
data/wav48/p305/p305_193.wav,e needed seven hours of surgery
data/wav48/p305/p305_194.wav,"ind you, he hasn't been back for ages"
data/wav48/p305/p305_195.wav,t just came into my head that day
data/wav48/p305/p305_196.wav,ight new hospitals are set to be built
data/wav48/p305/p305_197.wav,"hey were later released, and last night were staying with relatives"
data/wav48/p305/p305_198.wav, am saddened to hear of the accident
data/wav48/p305/p305_199.wav,"uddenly it was, indeed, a new ball game"
data/wav48/p305/p305_200.wav,e would help me with the form
data/wav48/p305/p305_201.wav,he actors just have to say so
data/wav48/p305/p305_202.wav,he minister is the engineer
data/wav48/p305/p305_203.wav, think it was briefly considered
data/wav48/p305/p305_204.wav,t's a hidden problem
data/wav48/p305/p305_205.wav, lost a part of me
data/wav48/p305/p305_206.wav,"urely, if anything, it would be the other way round"
data/wav48/p305/p305_207.wav,"t's part of the game, isn't it"
data/wav48/p305/p305_208.wav, believe in the Church
data/wav48/p305/p305_209.wav,thers were even less confident
data/wav48/p305/p305_210.wav,t will only work with changes in lifestyle
data/wav48/p305/p305_211.wav,o people will come out with these things
data/wav48/p305/p305_212.wav,ou may have a short memory
data/wav48/p305/p305_213.wav,y only ambition is to enjoy my work
data/wav48/p305/p305_214.wav,he whole thing is utterly transparent
data/wav48/p305/p305_215.wav,very game against New Zealand is
data/wav48/p305/p305_216.wav,hat doesn't mean the Cabinet has to endorse
data/wav48/p305/p305_217.wav,"e takes his time, and won't be rushed"
data/wav48/p305/p305_218.wav,t shows that painting is still relevant
data/wav48/p305/p305_219.wav,hen there's one where people play for fun
data/wav48/p305/p305_220.wav,"t may be his last for a while, too"
data/wav48/p305/p305_221.wav,hey have enough intrusion at the time
data/wav48/p305/p305_222.wav,hen one night only three people turn up
data/wav48/p305/p305_223.wav,"he parents will have a great time, too"
data/wav48/p305/p305_224.wav,ow we see the impact of global politics
data/wav48/p305/p305_225.wav,orrowing power was one of those improvements
data/wav48/p305/p305_226.wav,ppointments should be made on merit
data/wav48/p305/p305_227.wav,here have been a lot of lessons learned
data/wav48/p305/p305_228.wav, think we will join the single currency
data/wav48/p305/p305_229.wav,ilbert was not amused
data/wav48/p305/p305_230.wav,verything was up for grabs
data/wav48/p305/p305_231.wav," think, overall, they were the best team in the tournament"
data/wav48/p305/p305_232.wav,here will not be any charges
data/wav48/p305/p305_233.wav,ine of the tourists were killed instantly
data/wav48/p305/p305_234.wav,inisters received the report with frosty reticence
data/wav48/p305/p305_235.wav, think we have a very strong case
data/wav48/p305/p305_236.wav,"t should be a great game, though"
data/wav48/p305/p305_237.wav,"ou see, it wasn't a tournament of equals"
data/wav48/p305/p305_238.wav,"sually, you should leave it alone in the box"
data/wav48/p305/p305_239.wav,o the process was refined
data/wav48/p305/p305_240.wav," know when my time is, it doesn't bother me"
data/wav48/p305/p305_241.wav, have been here for only three months
data/wav48/p305/p305_242.wav,"hey were not doing it too well, either"
data/wav48/p305/p305_243.wav,"e added, It's not a racial problem"
data/wav48/p305/p305_244.wav,e hope this scheme will change that
data/wav48/p305/p305_245.wav,ow could anyone take issue with that
data/wav48/p305/p305_246.wav,he decision is an absolute disgrace
data/wav48/p305/p305_247.wav,hey were at her bedside when she died
data/wav48/p305/p305_248.wav,hey had had time for little else
data/wav48/p305/p305_249.wav,e have reports of this throughout Scotland
data/wav48/p305/p305_250.wav,"n addition, it was in breach of natural justice"
data/wav48/p305/p305_251.wav,he did not attend the courtroom
data/wav48/p305/p305_252.wav,"n the meantime, he added, prevention was the key"
data/wav48/p305/p305_253.wav,he composer therefore believes he can do it
data/wav48/p305/p305_254.wav, still feel like a wee boy
data/wav48/p305/p305_255.wav,e will be sentenced tomorrow by Lord Dawson
data/wav48/p305/p305_256.wav,ut there was a shift
data/wav48/p305/p305_257.wav,srael has done very little until now
data/wav48/p305/p305_258.wav,ebate was impassioned and furious
data/wav48/p305/p305_259.wav,he death rates are still as high
data/wav48/p305/p305_260.wav,"or one veteran, the memories remain vivid"
data/wav48/p305/p305_261.wav,e certainly will need to watch him
data/wav48/p305/p305_262.wav, don't think it could be clearer
data/wav48/p305/p305_263.wav,e can only go up
data/wav48/p305/p305_264.wav,e put some colour into Scottish history
data/wav48/p305/p305_265.wav,ur offer will remain on the table
data/wav48/p305/p305_266.wav,e is a man who lives to work
data/wav48/p305/p305_267.wav,he website is now being amended
data/wav48/p305/p305_268.wav,t's an internal matter
data/wav48/p305/p305_269.wav,"f you could have dinner with anyone, who would it be"
data/wav48/p305/p305_270.wav,he breakdown was much later in her life
data/wav48/p305/p305_271.wav,hoever said that cannot have seen it
data/wav48/p305/p305_272.wav,"e's delighted, too, with the new premises"
data/wav48/p305/p305_273.wav, hadn't seen them in eight years
data/wav48/p305/p305_274.wav,"on Hutchison, too, is a threat"
data/wav48/p305/p305_275.wav, am now just a bit uneasy
data/wav48/p305/p305_276.wav,"owever, Sharon rejected the claims"
data/wav48/p305/p305_277.wav,hey married in August last year
data/wav48/p305/p305_278.wav,et he chose to do something different
data/wav48/p305/p305_279.wav,"e was happy, the BBC was happy, the listeners were happy"
data/wav48/p305/p305_280.wav,he case will now go to appeal
data/wav48/p305/p305_281.wav,hey really did a great job
data/wav48/p305/p305_282.wav,ur nation has been changed by this event
data/wav48/p305/p305_283.wav,t was worth a photograph
data/wav48/p305/p305_284.wav, love you so very much
data/wav48/p305/p305_285.wav,he road was closed for several hours
data/wav48/p305/p305_286.wav,"n time, may prove a worthy successor to Billy Dodds"
data/wav48/p305/p305_287.wav,urrey police said no body had been found
data/wav48/p305/p305_288.wav,y aim is a top six finish
data/wav48/p305/p305_289.wav,e would welcome a greater emphasis on carcasses
data/wav48/p305/p305_290.wav,housands of homes were left without power supplies
data/wav48/p305/p305_291.wav, love the tradition of vaudeville
data/wav48/p305/p305_292.wav,ost of the public are behind me
data/wav48/p305/p305_293.wav,t really is a gift to the world
data/wav48/p305/p305_294.wav,his comes down to a problem of arrogance
data/wav48/p305/p305_295.wav,y house was shaking at the time
data/wav48/p305/p305_296.wav,'m quite embarrassed and ashamed of doing that
data/wav48/p305/p305_297.wav,his is a very positive step forward
data/wav48/p305/p305_298.wav,his is a huge confidence boost
data/wav48/p305/p305_299.wav,hat's how it worked in Bosnia
data/wav48/p305/p305_300.wav,obody even knew it had happened
data/wav48/p305/p305_301.wav,he is a very lucky lady
data/wav48/p305/p305_302.wav,e've been there for seven years
data/wav48/p305/p305_303.wav,hey made a huge impression on me
data/wav48/p305/p305_304.wav,is signature is his handwriting
data/wav48/p305/p305_305.wav,e admitted there were two aspects of fear
data/wav48/p305/p305_306.wav,t also highlighted some local hero districts
data/wav48/p305/p305_307.wav,he project is entitled The Composer in Scotland
data/wav48/p305/p305_308.wav,"t worked, up to a point"
data/wav48/p305/p305_309.wav,"ne season, they might do well"
data/wav48/p305/p305_310.wav,"OW it is official, Barry Ferguson is staying with Rangers"
data/wav48/p305/p305_311.wav,e've got a great defensive club
data/wav48/p305/p305_312.wav,t's up to their parents to choose
data/wav48/p305/p305_313.wav, feel privileged to be here
data/wav48/p305/p305_314.wav,he told me to apply for the crest
data/wav48/p305/p305_315.wav, think the Government should pay for that
data/wav48/p305/p305_316.wav,t is still holding good today
data/wav48/p305/p305_317.wav,he budget was too low for that
data/wav48/p305/p305_318.wav,"is sister added, We expected him to be jailed"
data/wav48/p305/p305_319.wav,he airspace above the theatre was closed off
data/wav48/p305/p305_320.wav,e cannot rely on protracted legal proceedings
data/wav48/p305/p305_321.wav, know the worry over Iraq
data/wav48/p305/p305_322.wav, just could not cope
data/wav48/p305/p305_323.wav,e didn't know he was even out
data/wav48/p305/p305_324.wav,cottish public finances emerge from this review enhanced
data/wav48/p305/p305_325.wav,ere are some possible solutions
data/wav48/p305/p305_326.wav,e made so many bad decisions
data/wav48/p305/p305_327.wav,e are now up against it
data/wav48/p305/p305_328.wav,"t is anything but erotic, but that is probably the point"
data/wav48/p305/p305_329.wav, would have dropped out otherwise
data/wav48/p305/p305_330.wav,"ato would ensure they could return home, he said"
data/wav48/p305/p305_331.wav,hey have admitted they cannot meet that outlay
data/wav48/p305/p305_332.wav, think he has undergone a sea change
data/wav48/p305/p305_333.wav,ne must hope not
data/wav48/p305/p305_334.wav,he casting of her husband was an accident
data/wav48/p305/p305_335.wav,"rom a marketing standpoint, you can understand their concern"
data/wav48/p305/p305_336.wav,"hat might happen in Pakistan, but in Britain"
data/wav48/p305/p305_337.wav,"hat's what it's all about, isn't it"
data/wav48/p305/p305_338.wav,hen people talk about the Beach Boys and Brian Wilson
data/wav48/p305/p305_339.wav,"his time, there were no such rewards"
data/wav48/p305/p305_340.wav,"efore he left, the skipper said the crew were brilliant"
data/wav48/p305/p305_341.wav,'m just doing artwork
data/wav48/p305/p305_342.wav,nd we still have to pay his salary
data/wav48/p305/p305_343.wav,aving guidelines in advance is helpful
data/wav48/p305/p305_344.wav,o there's a double whammy
data/wav48/p305/p305_345.wav, didn't have a trio
data/wav48/p305/p305_346.wav,heir three other children had died as infants
data/wav48/p305/p305_347.wav,e knew nothing about it
data/wav48/p305/p305_348.wav, am astonished by this decision
data/wav48/p305/p305_349.wav, hope my successor will do the same
data/wav48/p305/p305_350.wav,e have got a full house tonight
data/wav48/p305/p305_351.wav,ur children are our future
data/wav48/p305/p305_352.wav,e will see how he is
data/wav48/p305/p305_353.wav,he fans will support us
data/wav48/p305/p305_354.wav,"t was a long process, but we got there"
data/wav48/p305/p305_355.wav,"t has, however, been a long time coming"
data/wav48/p305/p305_356.wav,he whole team was rubbish
data/wav48/p305/p305_357.wav,ow we need to keep our heads up
data/wav48/p305/p305_358.wav, put the drawing down
data/wav48/p305/p305_359.wav,hey feel it belongs to them
data/wav48/p305/p305_360.wav,hey must act now to tighten the rules
data/wav48/p305/p305_361.wav,hey too refused to come out and talk
data/wav48/p305/p305_362.wav,t gave me something to focus on
data/wav48/p305/p305_363.wav,"t's the curse of our time, irony"
data/wav48/p305/p305_364.wav,t's a source of deep concern
data/wav48/p305/p305_365.wav,"ating was a nightmare, and it wasn't possible to sleep"
data/wav48/p305/p305_366.wav,"ut it was for charity, just a bit of fun"
data/wav48/p305/p305_367.wav,ast month he made his debut in Japan
data/wav48/p305/p305_368.wav,he Dow Jones is way up
data/wav48/p305/p305_369.wav,ow there is an even bigger target
data/wav48/p305/p305_370.wav,here has been a big change in defence
data/wav48/p305/p305_371.wav,he Treasury confirmed that the latter was correct
data/wav48/p305/p305_372.wav,here is nothing like a fresh start
data/wav48/p305/p305_373.wav,he company has other problems with the shells
data/wav48/p305/p305_374.wav,his must have been severe
data/wav48/p305/p305_375.wav,e're all in a state of shock
data/wav48/p305/p305_376.wav, thought he was part of the camera
data/wav48/p305/p305_377.wav,armers have been an endangered species
data/wav48/p305/p305_378.wav,"njury has played a part, but not a big one"
data/wav48/p305/p305_379.wav,"eanwhile, the business of government goes on"
data/wav48/p305/p305_380.wav,e was released in March this year
data/wav48/p305/p305_381.wav,he Chosen One doesn't always excel
data/wav48/p305/p305_382.wav,ambert will be playing against Belgium
data/wav48/p305/p305_383.wav,e're not an employment agency
data/wav48/p305/p305_384.wav,eople might not actually want the job
data/wav48/p305/p305_385.wav,he court had a number of empty seats
data/wav48/p305/p305_386.wav,t is the logical extension of audio description
data/wav48/p305/p305_387.wav,t broke up my marriage
data/wav48/p305/p305_388.wav,"wo years ago, the commission did not want to get involved"
data/wav48/p305/p305_389.wav,e also was in debt to drug dealers
data/wav48/p305/p305_390.wav,he package has been properly costed
data/wav48/p305/p305_391.wav,his is entirely appropriate and overdue
data/wav48/p305/p305_392.wav,he love affair was over
data/wav48/p305/p305_393.wav,"or some, it was more painful than others"
data/wav48/p305/p305_394.wav,"ohn Reid, the Northern Ireland secretary, yesterday appealed for restraint"
data/wav48/p305/p305_395.wav, can't stop people thinking
data/wav48/p305/p305_396.wav,he workers said they were treated like animals
data/wav48/p305/p305_397.wav,he had every right to read the warrant
data/wav48/p305/p305_398.wav,everal people were out in the street
data/wav48/p305/p305_399.wav,here is too much at stake for that
data/wav48/p305/p305_400.wav, review group will report on Tuesday
data/wav48/p305/p305_401.wav,"n some cases, the nation should be grateful"
data/wav48/p305/p305_402.wav,he place became a war zone
data/wav48/p305/p305_403.wav,t is not an abortion
data/wav48/p305/p305_404.wav,t was to get even better for Motherwell
data/wav48/p305/p305_405.wav,he surprise is its product is so poor
data/wav48/p305/p305_406.wav,hus the story will continue to thrive
data/wav48/p305/p305_407.wav,ee it while you can
data/wav48/p305/p305_408.wav, didn't do too badly myself
data/wav48/p305/p305_409.wav,heir expressions only reflected those of the audience
data/wav48/p305/p305_410.wav,e has never even been to Ireland
data/wav48/p305/p305_411.wav,e believe the squad will stay together
data/wav48/p305/p305_412.wav,uch people do not exist
data/wav48/p305/p305_413.wav,e suspect he was pleased
data/wav48/p305/p305_414.wav,t is the Holiday programme with a mortgage
data/wav48/p305/p305_415.wav,he always wanted her own way
data/wav48/p305/p305_416.wav,ut it is all by design
data/wav48/p305/p305_417.wav,e've still got a say in this
data/wav48/p305/p305_418.wav,"he can't say where she was, what she did"
data/wav48/p305/p305_419.wav,'ll take what comes along
data/wav48/p305/p305_420.wav,ack McConnell is the obvious choice
data/wav48/p305/p305_421.wav,omen reported more depression than men
data/wav48/p305/p305_422.wav,"he euro is your money, it is our money"
data/wav48/p306/p306_001.wav,lease call Stella
data/wav48/p306/p306_002.wav,sk her to bring these things with her from the store
data/wav48/p306/p306_003.wav,"ix spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob"
data/wav48/p306/p306_004.wav,e also need a small plastic snake and a big toy frog for the kids
data/wav48/p306/p306_005.wav,"he can scoop these things into three red bags, and we will go meet her Wednesday at the train station"
data/wav48/p306/p306_006.wav,"hen the sunlight strikes raindrops in the air, they act as a prism and form a rainbow"
data/wav48/p306/p306_007.wav,he rainbow is a division of white light into many beautiful colors
data/wav48/p306/p306_008.wav,"hese take the shape of a long round arch, with its paths high above, and its two ends apparently beyond the horizon"
data/wav48/p306/p306_009.wav,"here is , according to legend, a boiling pot of gold at one end"
data/wav48/p306/p306_010.wav,"eople look, but no one ever finds it"
data/wav48/p306/p306_011.wav,"hen a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow"
data/wav48/p306/p306_012.wav,hroughout the centuries people have explained the rainbow in various ways
data/wav48/p306/p306_013.wav,ome have accepted it as a miracle without physical explanation
data/wav48/p306/p306_014.wav,o the Hebrews it was a token that there would be no more universal floods
data/wav48/p306/p306_015.wav,he Greeks used to imagine that it was a sign from the gods to foretell war or heavy rain
data/wav48/p306/p306_016.wav,he Norsemen considered the rainbow as a bridge over which the gods passed from earth to their home in the sky
data/wav48/p306/p306_017.wav,thers have tried to explain the phenomenon physically
data/wav48/p306/p306_018.wav,ristotle thought that the rainbow was caused by reflection of the sun's rays by the rain
